pontoId,lat,lon,pathBTS1,pathBTS2,pathBTS3,pathBTS4,pathBTS5,pathBTS6,taBTS1,taBTS2,taBTS3,taBTS4,taBTS5,taBTS6
77,-8.077.255,-34.898.281,118.056.666.666.667,865.233.333.333.333,124.656.666.666.667,122.756.666.666.667,128.09,133.623.333.333.333,2,0,1,0,2,2
2340,-8.066.152,-34.889.042,121.19,135.54,131.34,125.84,101.39,141.69,0,2,4,2,0,1
2430,-8.065.796,-34.890.259,135.615,132.04,136.89,130.94,109.44,128.765,0,2,4,2,0,0
2723,-8.063.658,-34.888.969,121.256.666.666.667,125.856.666.666.667,131.09,130.623.333.333.333,127.923.333.333.333,135.723.333.333.333,1,2,4,2,0,1
1504,-8.069.825,-34.894.421,101.79,128.856.666.666.667,122.856.666.666.667,115.123.333.333.333,119.323.333.333.333,108.423.333.333.333,0,1,3,1,1,1
2253,-8.066.782,-34.894.844,117.29,131.223.333.333.333,128.923.333.333.333,127.69,122.056.666.666.667,103.723.333.333.333,0,1,3,1,1,0
1083,-8.071.765,-34.891.987,98.69,113.823.333.333.333,126.99,95.69,108.556.666.666.667,133.69,0,0,3,0,1,1
1145,-8.071.256,-34.900.791,121.59,123.59,116.256.666.666.667,121.69,135.923.333.333.333,123.323.333.333.333,1,1,1,1,2,1
2709,-806.376,-34.893.944,136.19,118.123.333.333.333,127.09,132.39,135.123.333.333.333,119.79,0,2,3,2,1,0
2624,-8.064.304,-34.894.436,137.34,113.19,125.54,133.29,124.44,120.69,0,2,3,2,1,0
1480,-8.069.894,-34.896.286,103.24,106.24,110.29,97.09,122.69,119.09,0,1,2,1,1,1
2569,-8.064.918,-34.885.216,125.79,131.99,135.923.333.333.333,120.99,128.623.333.333.333,139.523.333.333.333,1,2,5,2,0,1
970,-807.243,-34.893.284,985.566.666.666.667,121.256.666.666.667,109.756.666.666.667,99.39,110.39,126.356.666.666.667,0,0,3,0,1,1
1331,-8.070.443,-34.893.242,101.356.666.666.667,122.09,122.623.333.333.333,104.223.333.333.333,105.69,106.89,0,1,3,1,1,1
562,-8.074.381,-34.900.349,112.54,106.29,116.79,123.74,139.99,120.34,1,1,1,1,2,2
2119,-8.067.883,-34.892.616,127.856.666.666.667,126.19,127.29,118.256.666.666.667,114.723.333.333.333,110.256.666.666.667,0,1,3,1,0,0
90,-8.077.169,-34.898.254,115.69,87.49,126.056.666.666.667,123.756.666.666.667,128.756.666.666.667,135.023.333.333.333,2,0,1,0,2,2
1629,-8.069.504,-34.895.119,110.723.333.333.333,125.59,118.99,118.19,115.656.666.666.667,106.69,0,1,2,1,1,1
1225,-8.070.791,-34.892.506,96.14,125.49,125.34,106.29,110.34,114.44,0,1,3,1,1,1
2775,-8.063.272,-34.886.692,132.823.333.333.333,140.79,141.056.666.666.667,136.89,142.223.333.333.333,147.79,1,3,5,3,0,1
2586,-8.064.758,-34.897.041,125.523.333.333.333,103.19,118.556.666.666.667,923.566.666.666.667,128.29,109.356.666.666.667,1,2,3,2,1,0
2665,-8.063.993,-3.489.447,136.74,111.79,132.84,137.34,120.19,121.84,0,2,3,2,1,0
430,-807.537,-34.892.616,118.756.666.666.667,129.59,130.89,112.39,120.39,138.556.666.666.667,1,0,3,0,2,2
779,-8.073.052,-34.896.313,108.14,117.44,116.14,104.14,122.79,129.59,1,0,2,0,1,1
289,-8.076.062,-34.896.107,114.39,110.856.666.666.667,133.223.333.333.333,127.056.666.666.667,126.356.666.666.667,130.256.666.666.667,1,0,2,0,2,2
2547,-806.505,-34.897.045,124.456.666.666.667,106.59,120.723.333.333.333,964.233.333.333.333,125.39,107.49,1,2,3,2,1,0
2925,-8.060.697,-34.905.235,135.09,122.956.666.666.667,131.456.666.666.667,128.656.666.666.667,127.723.333.333.333,131.423.333.333.333,2,3,3,3,3,2
7,-8.077.545,-34.899.265,121.79,89.24,126.64,127.34,126.99,140.14,2,0,1,0,3,2
311,-8.075.944,-3.489.986,126.39,117.24,118.14,132.89,139.19,139.69,2,1,1,1,2,2
888,-8.072.607,-34.890.991,109.49,130.723.333.333.333,120.256.666.666.667,104.456.666.666.667,112.256.666.666.667,136.856.666.666.667,0,0,3,0,1,1
1411,-8.070.073,-34.889.904,102.29,138.49,124.89,121.523.333.333.333,114.89,133.656.666.666.667,0,1,3,1,0,1
1725,-8.069.245,-34.888.062,123.756.666.666.667,134.39,130.473.333.333.333,125.256.666.666.667,109.856.666.666.667,131.473.333.333.333,0,1,4,1,0,1
1611,-8.069.547,-34.898.464,113.123.333.333.333,117.39,117.29,110.923.333.333.333,118.156.666.666.667,103.223.333.333.333,1,1,2,1,1,1
2424,-80.658,-34.890.652,138.856.666.666.667,140.323.333.333.333,137.056.666.666.667,130.09,128.856.666.666.667,118.69,0,2,4,2,0,0
2929,-8.060.599,-34.905.338,135.365,125.265,127.565,130.19,135.165,129.065,2,3,3,3,3,2
220,-8.076.391,-34.895.878,115.49,922.566.666.666.667,127.69,121.623.333.333.333,129.756.666.666.667,136.723.333.333.333,1,0,2,0,2,2
89,-8.077.177,-34.899.437,127.29,112.356.666.666.667,127.223.333.333.333,136.123.333.333.333,130.623.333.333.333,143.356.666.666.667,2,1,1,1,3,2
2481,-8.065.599,-34.887.295,119.24,131.965,130.415,125.09,125.09,132.915,1,2,4,2,0,1
112,-8.077.016,-34.897.705,117.09,808.233.333.333.333,127.79,116.99,133.59,138.023.333.333.333,2,0,2,0,2,2
789,-807.299,-34.900.631,114.99,113.19,121.89,120.64,138.64,128.39,1,1,1,1,2,2
2106,-8.067.981,-34.892.307,121.74,127.94,128.94,108.74,114.89,107.84,0,1,3,1,0,0
2735,-8.063.598,-3.488.625,122.59,143.39,140.456.666.666.667,135.856.666.666.667,142.923.333.333.333,148.056.666.666.667,1,3,5,3,0,1
1286,-8.070.599,-34.896.725,96.04,115.29,121.44,99.69,125.74,120.09,0,1,2,1,1,1
2133,-8.067.716,-34.896.721,114.223.333.333.333,106.923.333.333.333,105.823.333.333.333,906.566.666.666.667,121.29,112.456.666.666.667,0,1,2,1,1,0
244,-8.076.295,-34.895.588,118.29,91.09,130.69,116.09,125.623.333.333.333,138.456.666.666.667,1,0,2,0,2,2
101,-8.077.086,-34.899.464,120.39,110.69,122.79,133.556.666.666.667,133.723.333.333.333,135.49,2,1,1,1,3,2
2255,-8.066.774,-34.896.824,116.04,100.49,108.89,92.29,119.69,93.79,0,1,2,1,1,0
204,-8.076.424,-3.489.576,114.223.333.333.333,970.233.333.333.333,126.356.666.666.667,124.49,124.023.333.333.333,143.156.666.666.667,1,0,2,0,2,2
1815,-8.068.997,-34.889.595,121.823.333.333.333,131.99,139.39,111.423.333.333.333,101.323.333.333.333,132.023.333.333.333,0,1,3,1,0,1
2473,-8.065.664,-34.892.624,138.156.666.666.667,127.69,124.956.666.666.667,132.023.333.333.333,116.523.333.333.333,112.123.333.333.333,0,2,3,2,0,0
2232,-8.066.896,-34.894.684,123.29,122.99,126.056.666.666.667,125.09,123.99,941.566.666.666.667,0,1,3,1,1,0
1706,-8.069.284,-34.891.315,105.956.666.666.667,137.123.333.333.333,128.823.333.333.333,124.556.666.666.667,109.223.333.333.333,131.756.666.666.667,0,1,3,1,0,1
1178,-8.071.036,-34.895.786,115.256.666.666.667,109.123.333.333.333,120.723.333.333.333,101.756.666.666.667,123.423.333.333.333,117.39,0,1,2,1,1,1
2307,-8.066.406,-34.896.873,120.69,99.34,110.49,96.99,111.34,93.24,0,1,3,1,1,0
123,-8.076.926,-34.897.472,117.323.333.333.333,788.233.333.333.333,124.523.333.333.333,116.823.333.333.333,134.19,134.623.333.333.333,1,0,2,0,2,2
924,-8.072.536,-34.896.286,101.797.692.307.692,120.828.461.538.462,117.543.846.153.846,103.69,118.428.461.538.462,127.920.769.230.769,1,0,2,0,1,1
2466,-8.065.689,-34.893.681,129.223.333.333.333,119.956.666.666.667,122.89,126.423.333.333.333,114.323.333.333.333,110.356.666.666.667,0,2,3,2,0,0
1836,-8.068.926,-34.888.664,117.556.666.666.667,128.39,128.39,128.656.666.666.667,104.523.333.333.333,125.423.333.333.333,0,1,4,1,0,1
2293,-8.066.537,-34.892.925,131.09,120.69,126.89,125.14,125.54,96.64,0,1,3,1,0,0
1291,-8.070.587,-34.893.063,110.856.666.666.667,124.99,121.356.666.666.667,106.956.666.666.667,107.29,108.69,0,1,3,1,1,1
2642,-8.064.125,-34.894.535,134.656.666.666.667,105.79,120.09,133.59,122.056.666.666.667,120.023.333.333.333,0,2,3,2,1,0
1618,-8.069.528,-34.890.835,110.99,130.656.666.666.667,124.256.666.666.667,112.823.333.333.333,100.056.666.666.667,105.79,0,1,3,1,0,1
2883,-8.061.679,-3.490.205,137.94,110.49,135.99,136.84,126.14,129.39,2,3,3,3,2,1
986,-8.072.392,-34.893.532,101.723.333.333.333,125.99,110.39,104.823.333.333.333,107.356.666.666.667,123.923.333.333.333,0,0,3,0,1,1
799,-8.072.937,-34.895.741,100.79,116.823.333.333.333,116.69,104.123.333.333.333,117.89,125.256.666.666.667,1,0,2,0,1,1
1246,-8.070.728,-34.896.774,104.44,123.99,121.34,103.64,134.04,123.79,0,1,2,1,1,1
811,-8.072.913,-34.896.629,98.74,102.74,119.24,100.89,114.79,127.39,1,0,2,0,2,1
823,-8.072.875,-34.895.401,99.74,124.29,94.74,112.59,116.24,126.74,1,0,2,0,1,1
1947,-8.068.645,-3.488.958,119.49,127.323.333.333.333,135.256.666.666.667,113.156.666.666.667,106.59,138.423.333.333.333,0,1,4,1,0,1
2638,-8.064.173,-34.894.516,136.09,108.14,119.69,129.39,118.94,115.59,0,2,3,2,1,0
1712,-8.069.275,-34.895.504,104.656.666.666.667,122.456.666.666.667,116.523.333.333.333,107.523.333.333.333,112.39,122.99,0,1,2,1,1,0
161,-807.663,-34.899.662,123.89,103.256.666.666.667,129.09,131.256.666.666.667,133.856.666.666.667,140.423.333.333.333,2,1,1,1,2,2
2060,-8.068.253,-34.890.064,122.09,133.223.333.333.333,129.723.333.333.333,117.89,103.09,128.323.333.333.333,0,1,3,1,0,1
1892,-8.068.787,-34.888.977,127.723.333.333.333,133.023.333.333.333,130.623.333.333.333,123.523.333.333.333,102.09,130.923.333.333.333,0,1,4,1,0,1
663,-8.073.782,-34.898.426,115.59,104.04,95.665,109.315,129.765,132.29,1,0,1,0,2,2
528,-807.456,-34.890.198,108.123.333.333.333,123.823.333.333.333,126.856.666.666.667,100.19,125.223.333.333.333,141.49,1,0,3,0,1,2
1128,-8.071.367,-34.891.891,103.723.333.333.333,116.723.333.333.333,128.056.666.666.667,971.233.333.333.333,102.99,132.09,0,1,3,1,1,1
2141,-8.067.605,-34.893.211,116.09,131.04,120.04,111.79,126.24,114.59,0,1,3,1,0,0
882,-8.072.627,-34.890.747,99.59,126.49,122.89,109.49,119.756.666.666.667,133.923.333.333.333,0,1,3,1,1,1
1894,-8.068.781,-34.897.381,112.956.666.666.667,114.19,107.423.333.333.333,102.623.333.333.333,125.756.666.666.667,987.233.333.333.333,0,1,2,1,1,1
1496,-8.069.847,-34.890.697,107.356.666.666.667,111.023.333.333.333,114.59,100.59,855.566.666.666.667,126.19,0,1,3,1,0,1
1929,-8.068.681,-34.889.603,128.223.333.333.333,132.723.333.333.333,135.956.666.666.667,115.023.333.333.333,104.09,136.79,0,1,4,1,0,1
1528,-8.069.753,-34.894.581,103.09,127.056.666.666.667,122.956.666.666.667,110.656.666.666.667,111.69,104.523.333.333.333,0,1,3,1,1,1
1663,-8.069.399,-34.891.121,104.523.333.333.333,135.09,124.19,119.823.333.333.333,105.39,128.856.666.666.667,NA,1,3,1,0,1
342,-8.075.788,-34.893.932,111.89,116.865,122.915,108.89,122.615,136.915,1,0,2,0,2,2
95,-8.077.133,-34.898.151,120.765,92.815,128.84,122.64,130.215,134.04,2,0,1,0,2,2
1630,-8.069.501,-34.890.915,113.623.333.333.333,136.09,124.323.333.333.333,112.423.333.333.333,108.956.666.666.667,122.423.333.333.333,0,1,3,1,0,1
2640,-8.064.148,-34.885.616,112.265,138.69,136.74,119.59,140.64,144.09,1,2,5,2,0,1
142,-807.679,-34.896.889,118.99,88.49,126.023.333.333.333,115.79,124.49,140.523.333.333.333,1,0,2,0,2,2
432,-8.075.367,-3.490.004,125.79,112.89,120.423.333.333.333,133.09,138.923.333.333.333,135.856.666.666.667,2,1,1,1,2,2
2041,-8.068.377,-34.890.717,127.723.333.333.333,132.456.666.666.667,134.856.666.666.667,115.256.666.666.667,96.19,124.656.666.666.667,0,1,3,1,0,1
82,-8.077.222,-34.898.186,115.565,92.165,131.465,124.765,130.065,136.215,2,0,1,0,2,2
336,-8.075.809,-3.489.991,122.423.333.333.333,121.09,127.523.333.333.333,127.49,134.623.333.333.333,142.623.333.333.333,2,1,1,1,2,2
1073,-8.071.859,-34.897.263,104.056.666.666.667,114.79,122.523.333.333.333,104.023.333.333.333,129.923.333.333.333,114.323.333.333.333,1,0,2,0,1,1
436,-8.075.345,-34.900.055,123.79,113.756.666.666.667,119.69,129.89,138.923.333.333.333,139.99,2,1,1,1,2,2
2226,-8.066.935,-34.892.582,136.256.666.666.667,128.99,127.89,124.39,120.856.666.666.667,106.856.666.666.667,0,1,3,1,0,0
991,-8.072.363,-3.489.642,99.99,106.823.333.333.333,116.823.333.333.333,998.566.666.666.667,117.523.333.333.333,117.49,1,0,2,0,1,1
1222,-8.070.798,-34.900.871,130.99,127.89,123.59,126.34,133.39,124.59,1,1,1,1,2,1
542,-8.074.497,-34.890.209,98.74,135.24,122.49,116.69,116.215,140.065,1,0,3,0,1,2
1162,-8.071.129,-3.489.183,103.523.333.333.333,121.09,129.323.333.333.333,100.956.666.666.667,100.59,134.223.333.333.333,0,1,3,1,1,1
1151,-8.071.214,-34.900.806,127.523.333.333.333,122.99,118.356.666.666.667,124.656.666.666.667,135.856.666.666.667,122.256.666.666.667,1,1,1,1,2,1
1301,-8.070.551,-34.896.687,98.99,101.39,117.69,90.64,129.24,118.69,0,1,2,1,1,1
1429,-8.070.015,-34.890.034,104.165,140.24,124.79,120.84,106.14,128.49,0,1,3,1,0,1
1716,-8.069.266,-34.888.081,127.19,128.256.666.666.667,131.556.666.666.667,127.523.333.333.333,112.256.666.666.667,132.29,0,1,4,1,0,1
862,-8.072.694,-34.895.016,100.656.666.666.667,122.156.666.666.667,101.823.333.333.333,108.723.333.333.333,120.023.333.333.333,131.323.333.333.333,0,0,2,0,1,1
1597,-8.069.582,-34.896.412,110.423.333.333.333,999.233.333.333.333,114.59,899.566.666.666.667,113.156.666.666.667,117.223.333.333.333,201.608.180.087.564,1,2,1,1,1
2135,-8.067.696,-34.893.021,117.29,122.94,118.59,116.79,114.44,109.09,0,1,3,1,0,0
2882,-806.172,-34.902.008,134.423.333.333.333,115.256.666.666.667,134.423.333.333.333,128.323.333.333.333,127.523.333.333.333,132.723.333.333.333,2,3,3,3,2,1
2770,-8.063.306,-34.901.398,141.09,132.09,131.89,126.856.666.666.667,135.123.333.333.333,133.823.333.333.333,2,2,2,2,2,1
1098,-8.071.628,-3.490.078,126.956.666.666.667,117.956.666.666.667,124.756.666.666.667,115.423.333.333.333,132.69,131.156.666.666.667,1,1,1,1,2,1
2311,-8.066.375,-34.889.538,128.856.666.666.667,123.923.333.333.333,134.39,109.29,101.99,142.19,0,2,4,2,0,1
1867,-8.068.845,-34.896.114,108.14,123.64,115.09,103.94,115.14,105.74,0,1,2,1,1,0
1179,-8.071.032,-34.891.804,106.59,116.623.333.333.333,129.69,950.566.666.666.667,102.923.333.333.333,131.29,0,1,3,1,1,1
1652,-8.069.434,-34.898.766,114.156.666.666.667,115.39,114.423.333.333.333,109.29,117.123.333.333.333,104.423.333.333.333,1,1,2,1,1,1
1198,-8.070.902,-34.896.847,104.723.333.333.333,114.923.333.333.333,119.19,108.023.333.333.333,130.956.666.666.667,118.823.333.333.333,0,1,2,1,1,1
2181,-8.067.152,-34.894.085,109.556.666.666.667,126.69,128.256.666.666.667,122.023.333.333.333,115.39,991.566.666.666.667,0,1,3,1,0,0
745,-8.073.204,-34.890.629,102.056.666.666.667,134.423.333.333.333,129.89,115.723.333.333.333,119.89,138.39,1,0,3,0,1,1
696,-8.073.539,-34.893.955,85.69,114.74,110.89,91.39,107.24,111.04,1,0,2,0,1,1
1845,-8.068.901,-34.900.143,106.223.333.333.333,109.123.333.333.333,118.89,118.49,120.79,100.456.666.666.667,1,1,2,1,2,1
609,-8.074.162,-34.900.398,119.423.333.333.333,102.556.666.666.667,111.423.333.333.333,117.09,142.556.666.666.667,136.89,1,1,1,1,2,2
361,-8.075.659,-34.899.971,123.123.333.333.333,119.523.333.333.333,122.223.333.333.333,129.923.333.333.333,138.456.666.666.667,138.49,2,1,1,1,2,2
2496,-8.065.498,-34.886.887,124.323.333.333.333,135.123.333.333.333,129.99,129.09,117.29,136.023.333.333.333,1,2,4,2,0,1
510,-8.074.674,-34.900.249,113.79,116.29,104.24,127.59,138.74,138.14,1,1,1,1,2,2
2581,-8.064.805,-34.885.067,117.656.666.666.667,133.523.333.333.333,133.29,118.456.666.666.667,133.323.333.333.333,135.423.333.333.333,1,2,5,2,0,1
2064,-8.068.213,-34.890.156,127.023.333.333.333,134.623.333.333.333,134.69,121.556.666.666.667,101.623.333.333.333,122.556.666.666.667,0,1,3,1,0,1
2468,-8.065.688,-34.887.569,117.556.666.666.667,135.023.333.333.333,132.556.666.666.667,127.29,116.856.666.666.667,141.923.333.333.333,1,2,4,2,0,1
376,-8.075.579,-34.899.986,125.823.333.333.333,116.29,125.09,132.19,141.256.666.666.667,144.856.666.666.667,2,1,1,1,2,2
1112,-8.071.496,-34.892.082,112.823.333.333.333,133.223.333.333.333,127.89,102.89,999.566.666.666.667,133.09,0,1,3,1,1,1
1204,-8.070.863,-34.900.864,126.223.333.333.333,127.656.666.666.667,122.723.333.333.333,124.156.666.666.667,140.523.333.333.333,132.656.666.666.667,1,1,1,1,2,1
2344,-8.066.113,-34.896.843,123.923.333.333.333,99.99,123.423.333.333.333,110.29,122.956.666.666.667,898.233.333.333.333,0,2,3,2,1,0
856,-8.072.733,-34.896.034,107.99,112.39,117.69,102.69,125.556.666.666.667,126.056.666.666.667,1,0,2,0,1,1
1613,-8.069.537,-34.890.816,107.823.333.333.333,134.056.666.666.667,123.79,107.923.333.333.333,102.29,105.256.666.666.667,0,1,3,1,0,1
390,-8.075.501,-34.896.278,114.923.333.333.333,120.19,129.056.666.666.667,124.256.666.666.667,128.723.333.333.333,133.123.333.333.333,1,0,2,0,2,2
2525,-8.065.269,-34.886.265,121.19,127.84,132.74,126.59,118.94,128.39,1,2,4,2,0,1
2345,-8.066.092,-34.893.543,124.79,126.323.333.333.333,127.756.666.666.667,122.956.666.666.667,112.923.333.333.333,112.623.333.333.333,0,2,3,2,0,0
2467,-8.065.688,-34.892.586,137.756.666.666.667,130.423.333.333.333,124.156.666.666.667,129.223.333.333.333,123.49,114.856.666.666.667,0,2,3,2,0,0
274,-8.076.149,-3.489.608,118.89,112.09,127.69,127.69,126.89,135.24,1,0,2,0,2,2
607,-8.074.183,-34.890.305,91.79,131.49,123.956.666.666.667,114.923.333.333.333,113.656.666.666.667,132.223.333.333.333,1,0,3,0,1,2
340,-80.758,-34.896.179,122.623.333.333.333,106.456.666.666.667,130.823.333.333.333,120.856.666.666.667,132.09,138.423.333.333.333,1,0,2,0,2,2
2740,-8.063.583,-3.490.144,138.89,128.523.333.333.333,131.99,122.723.333.333.333,133.49,130.556.666.666.667,1,2,2,2,2,1
1594,-8.069.588,-34.894.917,98.39,127.256.666.666.667,122.456.666.666.667,112.956.666.666.667,118.256.666.666.667,108.056.666.666.667,0,1,2,1,1,1
2784,-8.063.164,-34.886.806,133.623.333.333.333,133.556.666.666.667,141.523.333.333.333,141.29,144.123.333.333.333,148.356.666.666.667,1,3,5,3,0,1
400,-8.075.469,-34.900.028,128.056.666.666.667,113.923.333.333.333,116.923.333.333.333,131.723.333.333.333,138.49,137.39,2,1,1,1,2,2
704,-8.073.474,-34.900.547,124.056.666.666.667,124.323.333.333.333,121.256.666.666.667,124.19,142.523.333.333.333,136.756.666.666.667,1,1,1,1,2,2
2817,-8.062.799,-3.488.726,132.923.333.333.333,138.79,140.823.333.333.333,131.856.666.666.667,137.19,145.49,1,3,4,3,0,1
940,-8.072.495,-34.896.755,103.99,101.69,112.09,94.19,121.24,130.49,1,0,2,0,1,1
678,-8.073.722,-3.489.817,122.29,99.09,95.79,997.566.666.666.667,131.223.333.333.333,128.556.666.666.667,1,0,2,0,2,1
2850,-8.062.376,-34.887.779,133.856.666.666.667,130.306.666.666.667,144.79,142.656.666.666.667,145.023.333.333.333,149.756.666.666.667,1,3,4,3,0,1
306,-8.075.974,-34.896.133,120.29,115.59,130.123.333.333.333,121.69,126.69,129.656.666.666.667,1,0,2,0,2,2
1919,-8.068.704,-34.898.064,97.79,106.223.333.333.333,117.09,99.29,127.256.666.666.667,98.09,1,1,2,1,1,1
1062,-8.071.934,-34.897.255,107.523.333.333.333,106.556.666.666.667,118.323.333.333.333,102.156.666.666.667,130.623.333.333.333,128.523.333.333.333,1,0,2,0,1,1
1552,-8.069.685,-34.894.699,99.69,123.74,116.69,109.24,112.04,103.84,0,1,2,1,1,1
504,-8.074.734,-34.900.234,119.756.666.666.667,109.656.666.666.667,117.99,125.623.333.333.333,138.79,138.923.333.333.333,1,1,1,1,2,2
1007,-8.072.276,-34.892.323,115.19,121.89,129.156.666.666.667,986.566.666.666.667,97.59,125.156.666.666.667,0,0,3,0,1,1
2459,-8.065.748,-34.892.471,137.29,131.756.666.666.667,128.256.666.666.667,135.623.333.333.333,117.723.333.333.333,112.29,0,2,3,2,0,0
973,-8.072.412,-348.946,89.89,105.59,108.39,857.233.333.333.333,109.19,123.723.333.333.333,0,0,2,0,1,1
395,-8.075.482,-34.892.994,109.556.666.666.667,123.19,124.69,106.823.333.333.333,127.39,133.256.666.666.667,1,0,3,0,2,2
170,-8.076.554,-34.896.343,111.79,978.233.333.333.333,131.756.666.666.667,117.023.333.333.333,125.156.666.666.667,135.756.666.666.667,1,0,2,0,2,2
2117,-8.067.896,-34.892.323,122.723.333.333.333,124.49,124.256.666.666.667,105.79,118.956.666.666.667,104.79,0,1,3,1,0,0
1841,-8.068.909,-34.900.429,115.823.333.333.333,117.923.333.333.333,120.856.666.666.667,121.19,130.556.666.666.667,106.39,1,1,2,1,2,1
92,-807.714,-34.898.056,122.923.333.333.333,86.29,126.356.666.666.667,118.856.666.666.667,132.023.333.333.333,131.856.666.666.667,2,0,1,0,2,2
1340,-8.070.416,-34.896.801,103.356.666.666.667,105.556.666.666.667,115.423.333.333.333,990.566.666.666.667,125.423.333.333.333,119.29,0,1,2,1,1,1
2937,-8.060.065,-34.905.945,133.956.666.666.667,129.69,132.29,132.89,133.923.333.333.333,134.49,3,3,3,3,3,2
1228,-8.070.787,-34.892.094,101.69,130.09,124.34,112.29,99.24,121.04,0,1,3,1,1,1
568,-8.074.347,-34.900.364,116.59,114.823.333.333.333,107.09,132.79,140.456.666.666.667,128.523.333.333.333,1,1,1,1,2,2
2146,-8.067.538,-34.892.319,135.99,124.69,127.056.666.666.667,109.523.333.333.333,108.556.666.666.667,115.49,0,1,3,1,0,0
969,-8.072.435,-34.893.955,99.64,125.34,125.29,111.89,115.74,130.79,0,0,2,0,1,1
148,-8.076.735,-34.896.873,119.59,909.233.333.333.333,130.59,114.19,129.523.333.333.333,138.356.666.666.667,1,0,2,0,2,2
1018,-8.072.212,-34.894.772,85.59,110.39,108.99,88.94,109.09,120.29,0,0,2,0,1,1
832,-8.072.844,-34.900.635,118.79,121.823.333.333.333,127.623.333.333.333,127.356.666.666.667,141.256.666.666.667,134.49,1,1,1,1,2,2
437,-8.075.341,-34.892.555,117.123.333.333.333,130.523.333.333.333,131.59,107.29,119.856.666.666.667,139.723.333.333.333,1,0,3,0,1,2
864,-8.072.692,-34.896.423,102.323.333.333.333,109.19,122.556.666.666.667,99.79,122.99,119.323.333.333.333,1,0,2,0,1,1
1880,-8.068.828,-34.900.372,108.94,110.24,125.99,119.49,124.89,107.39,1,1,2,1,2,1
2460,-8.065.737,-34.896.965,121.856.666.666.667,108.556.666.666.667,119.69,101.79,124.79,949.566.666.666.667,1,2,3,2,1,0
899,-8.072.584,-34.896.366,101.156.666.666.667,116.723.333.333.333,118.09,105.89,121.723.333.333.333,128.29,1,0,2,0,1,1
2475,-8.065.649,-34.892.643,135.19,126.99,122.723.333.333.333,128.19,117.69,114.756.666.666.667,0,2,3,2,0,0
2635,-8.064.201,-34.893.661,134.356.666.666.667,118.123.333.333.333,124.99,134.223.333.333.333,132.023.333.333.333,117.99,0,2,3,2,0,0
2744,-8.063.561,-34.895.317,137.59,955.233.333.333.333,129.723.333.333.333,126.956.666.666.667,129.856.666.666.667,113.923.333.333.333,1,2,3,2,1,0
351,-8.075.727,-34.899.952,123.29,108.64,120.24,128.34,140.19,141.49,2,1,1,1,2,2
681,-8.073.705,-34.898.109,115.356.666.666.667,98.59,928.233.333.333.333,100.123.333.333.333,132.056.666.666.667,129.923.333.333.333,1,0,2,0,2,1
1459,-8.069.946,-34.897.518,107.44,116.69,121.64,109.49,119.49,114.34,1,1,2,1,1,1
1377,-8.070.217,-34.897.331,98.99,115.19,117.49,111.756.666.666.667,120.856.666.666.667,980.233.333.333.333,0,1,2,1,1,1
957,-8.072.467,-34.892.746,92.79,122.09,114.89,95.79,103.94,132.54,0,0,3,0,1,1
889,-8.072.604,-34.896.393,104.79,114.99,114.256.666.666.667,107.556.666.666.667,126.19,135.79,1,0,2,0,1,1
1189,-8.070.963,-34.891.949,109.29,126.756.666.666.667,126.59,111.856.666.666.667,877.233.333.333.333,131.923.333.333.333,0,1,3,1,1,1
2661,-8.064.007,-34.889.172,126.99,130.556.666.666.667,132.823.333.333.333,131.456.666.666.667,129.49,138.356.666.666.667,1,2,4,2,0,1
1789,-8.069.081,-3.489.584,100.19,119.59,112.89,96.99,113.09,111.59,0,1,2,1,1,0
1715,-8.069.266,-34.895.721,102.54,119.74,114.14,104.19,112.94,124.39,0,1,2,1,1,0
2357,-8.066.001,-34.888.611,123.59,133.856.666.666.667,132.29,124.456.666.666.667,102.623.333.333.333,137.156.666.666.667,0,2,4,2,0,1
2264,-8.066.731,-34.896.839,119.523.333.333.333,104.39,108.423.333.333.333,92.69,122.656.666.666.667,92.79,0,1,2,1,1,0
493,-8.074.822,-34.900.211,115.323.333.333.333,115.056.666.666.667,123.656.666.666.667,603.936.570.979.075,137.69,134.523.333.333.333,1,1,1,1,2,2
1285,-8.070.604,-34.896.782,99.09,104.59,112.14,95.79,122.49,121.29,0,1,2,1,1,1
2324,-8.066.267,-34.893.406,123.856.666.666.667,115.423.333.333.333,120.656.666.666.667,123.856.666.666.667,117.69,106.823.333.333.333,0,1,3,1,0,0
2370,-8.065.882,-3.488.821,122.515,136.415,131.815,124.29,117.39,139.24,1,2,4,2,0,1
2711,-8.063.747,-34.894.733,137.756.666.666.667,106.956.666.666.667,126.456.666.666.667,135.123.333.333.333,125.856.666.666.667,114.89,1,2,3,2,1,0
732,-807.323,-34.896.503,100.59,117.49,113.056.666.666.667,104.99,126.756.666.666.667,120.256.666.666.667,1,0,2,0,2,1
2794,-8.063.019,-34.886.967,129.323.333.333.333,135.256.666.666.667,141.556.666.666.667,141.39,142.723.333.333.333,145.756.666.666.667,1,3,5,3,0,1
1541,-8.069.714,-34.894.638,102.456.666.666.667,126.99,122.19,117.523.333.333.333,116.223.333.333.333,107.19,0,1,2,1,1,1
416,-8.075.445,-34.896.282,114.223.333.333.333,119.823.333.333.333,132.223.333.333.333,116.39,132.09,134.39,1,0,2,0,2,2
